,func_name,line,ncalls,ccalls,tottime,cumtime,func,callers
263,parseClause,244,12,0,0.006924293000000001,0.00020917600000000002,"<code object parseClause at 0x154db8200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 244>","[_lsprof.profiler_subentry(code=<code object AcceptTok at 0x10aa67880, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 247>, callcount=108, reccallcount=0, totaltime=0.0012942070000000001, inlinetime=6.4588e-05), _lsprof.profiler_subentry(code=<code object TestTok at 0x10aa139f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 222>, callcount=12, reccallcount=0, totaltime=0.00029699800000000003, inlinetime=1.6208e-05), _lsprof.profiler_subentry(code=<code object AcceptLit at 0x10aa67990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 278>, callcount=12, reccallcount=0, totaltime=6.65e-05, inlinetime=7.96e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ad1c630, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 69>, callcount=12, reccallcount=0, totaltime=0.000171, inlinetime=2.9204e-05), _lsprof.profiler_subentry(code=<code object setInputDeriv at 0x10aae0c30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/derivations.py"", line 87>, callcount=12, reccallcount=0, totaltime=2.2501e-05, inlinetime=2.0418e-05), _lsprof.profiler_subentry(code=<code object LookLit at 0x10aae1b30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 215>, callcount=24, reccallcount=0, totaltime=0.00047287200000000005, inlinetime=8.788000000000001e-06), _lsprof.profiler_subentry(code=<code object parseLiteralList at 0x1560b88e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 341>, callcount=12, reccallcount=0, totaltime=0.004389041000000001, inlinetime=8.7087e-05), _lsprof.profiler_subentry(code=<code object getName at 0x10ab19200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 197>, callcount=12, reccallcount=0, totaltime=1.998e-06, inlinetime=1.998e-06)]"
140,AcceptLit,278,12,0,6.65e-05,7.96e-06,"<code object AcceptLit at 0x10aa67990, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 278>","[_lsprof.profiler_subentry(code=<code object CheckLit at 0x10aa46e30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 267>, callcount=12, reccallcount=0, totaltime=4.4041e-05, inlinetime=5.0850000000000004e-06), _lsprof.profiler_subentry(code=<code object Next at 0x10ab20200, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 288>, callcount=12, reccallcount=0, totaltime=1.4499000000000001e-05, inlinetime=4.958000000000001e-06)]"
183,collectSig,141,12,0,0.000107416,8.291e-06,"<code object collectSig at 0x10ad151b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 141>","[_lsprof.profiler_subentry(code=<code object collectSig at 0x10a9eabf0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 266>, callcount=22, reccallcount=0, totaltime=9.912500000000001e-05, inlinetime=2.9167e-05)]"
240,factor,100,10,0,4.4207000000000006e-05,1.1332000000000001e-05,"<code object factor at 0x1371cbc50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/resolution.py"", line 100>","[_lsprof.profiler_subentry(code=<code object getLiteral at 0x10ad28c90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 115>, callcount=20, reccallcount=0, totaltime=1.7291e-05, inlinetime=5.9990000000000005e-06), _lsprof.profiler_subentry(code=<code object mgu at 0x10ad29b30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=2, reccallcount=0, totaltime=1.3125e-05, inlinetime=1.6250000000000001e-06), _lsprof.profiler_subentry(code=<code object isNegative at 0x10ad385d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=20, reccallcount=0, totaltime=2.459e-06, inlinetime=2.459e-06)]"
155,freshVar,232,10,0,3.0252e-05,3.0252e-05,"<code object freshVar at 0x10ab16e80, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/substitutions.py"", line 232>",
176,isEqual,234,9,0,1.4957000000000001e-05,5.871e-06,"<code object isEqual at 0x10acf0c90, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 234>","[_lsprof.profiler_subentry(code=<code object termEqual at 0x10ad21930, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/terms.py"", line 173>, callcount=3, reccallcount=0, totaltime=7.791e-06, inlinetime=2.5400000000000002e-06), _lsprof.profiler_subentry(code=<code object isNegative at 0x10ad385d0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/literals.py"", line 184>, callcount=18, reccallcount=0, totaltime=1.295e-06, inlinetime=1.295e-06)]"
159,__init__,49,5,0,9.792e-06,9.792e-06,"<code object __init__ at 0x10ab1b690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 49>",
163,addFun,82,2,0,2.51e-07,2.51e-07,"<code object addFun at 0x10ab1bf00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 82>",
244,tptpLexer,49,1,0,0.00043370800000000004,4.7456e-05,"<code object tptpLexer at 0x137294880, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 49>","[_lsprof.profiler_subentry(code='<built-in method posix.getcwd>', callcount=0, reccallcount=0, totaltime=0.0, inlinetime=0.0)]"
242,construct_betweenclause_edges,55,1,0,0.0011970420000000002,4.9539e-05,"<code object construct_betweenclause_edges at 0x1371d5be0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 55>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10ad3a880, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>, callcount=18, reccallcount=0, totaltime=2.21e-06, inlinetime=2.21e-06), _lsprof.profiler_subentry(code=<code object mgu at 0x10ad29b30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/unification.py"", line 210>, callcount=406, reccallcount=0, totaltime=0.003103176, inlinetime=0.000355923), _lsprof.profiler_subentry(code=""<method 'add' of 'set' objects>"", callcount=18, reccallcount=0, totaltime=3.836e-06, inlinetime=3.836e-06)]"
243,addEqAxioms,160,1,0,0.000114333,6.334000000000001e-06,"<code object addEqAxioms at 0x137289f20, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 160>","[_lsprof.profiler_subentry(code=<code object collectSig at 0x10ad151b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 141>, callcount=12, reccallcount=0, totaltime=0.000107416, inlinetime=8.291e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1be10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 61>, callcount=1, reccallcount=0, totaltime=4.1700000000000004e-07, inlinetime=4.1700000000000004e-07), _lsprof.profiler_subentry(code=<code object isPred at 0x10ad38120, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 95>, callcount=1, reccallcount=0, totaltime=1.66e-07, inlinetime=1.66e-07)]"
262,main,178,1,0,0.025185958,0.00032941700000000003,"<code object main at 0x154db5000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/pyres_fof.py"", line 178>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10acde560, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 86>, callcount=1, reccallcount=0, totaltime=5.41e-07, inlinetime=5.41e-07), _lsprof.profiler_subentry(code='<built-in method resource.getrlimit>', callcount=1, reccallcount=0, totaltime=1.875e-06, inlinetime=1.875e-06), _lsprof.profiler_subentry(code=<code object parse at 0x134a3ce00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 120>, callcount=0, reccallcount=0, totaltime=0.0, inlinetime=0.0), _lsprof.profiler_subentry(code='<built-in method resource.setrlimit>', callcount=1, reccallcount=0, totaltime=4.4208e-05, inlinetime=4.4208e-05), _lsprof.profiler_subentry(code=<code object signal at 0x100eef0f0, file ""/opt/homebrew/Cellar/python@3.13/3.13.0_1/Frameworks/Python.framework/Versions/3.13/lib/python3.13/signal.py"", line 56>, callcount=1, reccallcount=0, totaltime=1.7334e-05, inlinetime=8.25e-06), _lsprof.profiler_subentry(code=<code object processOptions at 0x135009e00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/pyres_fof.py"", line 118>, callcount=1, reccallcount=0, totaltime=0.000281542, inlinetime=0.00027516700000000004), _lsprof.profiler_subentry(code='<built-in method sys.setrecursionlimit>', callcount=1, reccallcount=0, totaltime=6.667000000000001e-06, inlinetime=6.667000000000001e-06)]"
231,parse,120,1,0,0.0094985,0.000164959,"<code object parse at 0x134a3ce00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 120>","[_lsprof.profiler_subentry(code='<built-in method builtins.isinstance>', callcount=1, reccallcount=0, totaltime=7.09e-07, inlinetime=7.09e-07), _lsprof.profiler_subentry(code=<code object tptpLexer at 0x137294880, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 49>, callcount=0, reccallcount=0, totaltime=0.0, inlinetime=0.0)]"
232,processOptions,118,1,0,0.000281542,0.00027516700000000004,"<code object processOptions at 0x135009e00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/pyres_fof.py"", line 118>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10ad88030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 61>, callcount=1, reccallcount=0, totaltime=6.375000000000001e-06, inlinetime=6.375000000000001e-06)]"
188,statisticsStr,214,1,0,2.2080000000000003e-06,2.2080000000000003e-06,"<code object statisticsStr at 0x10ad19000, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 214>",
229,construct_inclause_edges,44,1,0,4.3167e-05,3.7546e-05,"<code object construct_inclause_edges at 0x10adb4030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 44>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10ad3a880, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 19>, callcount=20, reccallcount=0, totaltime=1.9150000000000003e-06, inlinetime=1.9150000000000003e-06), _lsprof.profiler_subentry(code=""<method 'add' of 'set' objects>"", callcount=20, reccallcount=0, totaltime=3.706e-06, inlinetime=3.706e-06)]"
177,__init__,28,1,0,0.004472042,0.000165778,"<code object __init__ at 0x10acf26b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 28>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x1560d3260, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 121>, callcount=1, reccallcount=0, totaltime=0.000254, inlinetime=6.9570000000000005e-06), _lsprof.profiler_subentry(code=<code object addClause at 0x10aac7210, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 163>, callcount=1, reccallcount=0, totaltime=7.875e-06, inlinetime=1.0420000000000001e-06), _lsprof.profiler_subentry(code=<code object saturate at 0x10ad74570, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 201>, callcount=0, reccallcount=0, totaltime=0.0, inlinetime=0.0), _lsprof.profiler_subentry(code=<code object construct_inclause_edges at 0x10adb4030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 44>, callcount=1, reccallcount=0, totaltime=4.3167e-05, inlinetime=3.7546e-05), _lsprof.profiler_subentry(code=<code object construct_betweenclause_edges at 0x1371d5be0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 55>, callcount=0, reccallcount=0, totaltime=0.0, inlinetime=0.0), _lsprof.profiler_subentry(code=<code object construct_nodes at 0x10ab215f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 34>, callcount=1, reccallcount=0, totaltime=6.85e-05, inlinetime=5.0332000000000005e-05), _lsprof.profiler_subentry(code=<code object get_rel_neighbourhood at 0x10ad1d230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 101>, callcount=1, reccallcount=0, totaltime=0.0017800000000000001, inlinetime=6.2499e-05)]"
147,__init__,186,1,0,3.75e-07,3.75e-07,"<code object __init__ at 0x10aae0130, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/lexer.py"", line 186>",
161,__init__,155,1,0,2.5000000000000004e-07,2.5000000000000004e-07,"<code object __init__ at 0x10ab1ba50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 155>",
162,__init__,61,1,0,4.1700000000000004e-07,4.1700000000000004e-07,"<code object __init__ at 0x10ab1be10, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 61>",
165,construct_nodes,34,1,0,6.85e-05,5.0332000000000005e-05,"<code object construct_nodes at 0x10ab215f0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 34>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10ad3a790, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 9>, callcount=44, reccallcount=0, totaltime=8.545e-06, inlinetime=8.545e-06), _lsprof.profiler_subentry(code=""<method 'add' of 'set' objects>"", callcount=44, reccallcount=0, totaltime=9.623000000000001e-06, inlinetime=9.623000000000001e-06)]"
168,__init__,86,1,0,5.41e-07,5.41e-07,"<code object __init__ at 0x10acde560, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 86>",
172,clauses_to_nodes,76,1,0,1.2333e-05,1.0458e-05,"<code object clauses_to_nodes at 0x10acdfaa0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 76>","[_lsprof.profiler_subentry(code=<code object get_all_nodes at 0x10ad31930, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 65>, callcount=1, reccallcount=0, totaltime=1.875e-06, inlinetime=1.875e-06)]"
189,nodes_to_clauses,68,1,0,3.8875e-05,1.6083000000000002e-05,"<code object nodes_to_clauses at 0x10ad192e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 68>","[_lsprof.profiler_subentry(code=<code object addClause at 0x10acde450, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>, callcount=46, reccallcount=0, totaltime=2.2084e-05, inlinetime=1.2371e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1b690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 49>, callcount=1, reccallcount=0, totaltime=7.08e-07, inlinetime=7.08e-07)]"
227,__init__,61,1,0,6.375000000000001e-06,6.375000000000001e-06,"<code object __init__ at 0x10ad88030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 61>",
191,get_rel_neighbourhood,101,1,0,0.0017800000000000001,6.2499e-05,"<code object get_rel_neighbourhood at 0x10ad1d230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 101>","[_lsprof.profiler_subentry(code=<code object nodes_to_clauses at 0x10ad192e0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 68>, callcount=1, reccallcount=0, totaltime=3.8875e-05, inlinetime=1.6083000000000002e-05), _lsprof.profiler_subentry(code=<code object get_neighbours at 0x10a9eb830, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 87>, callcount=23, reccallcount=0, totaltime=0.001660999, inlinetime=0.000310555), _lsprof.profiler_subentry(code=<code object clauses_to_nodes at 0x10acdfaa0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 76>, callcount=1, reccallcount=0, totaltime=1.2333e-05, inlinetime=1.0458e-05), _lsprof.profiler_subentry(code=<code object <lambda> at 0x10ad32230, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 79>, callcount=44, reccallcount=0, totaltime=5.2940000000000005e-06, inlinetime=5.2940000000000005e-06)]"
195,getNegatedConjectures,129,1,0,1.2167e-05,8.332000000000001e-06,"<code object getNegatedConjectures at 0x10ad28150, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 129>","[_lsprof.profiler_subentry(code=<code object <lambda> at 0x10ab1b960, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 130>, callcount=12, reccallcount=0, totaltime=3.5430000000000002e-06, inlinetime=3.5430000000000002e-06), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1b690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 49>, callcount=1, reccallcount=0, totaltime=2.92e-07, inlinetime=2.92e-07)]"
210,get_all_nodes,65,1,0,1.875e-06,1.875e-06,"<code object get_all_nodes at 0x10ad31930, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/alternatingpath.py"", line 65>",
213,isPred,95,1,0,1.66e-07,1.66e-07,"<code object isPred at 0x10ad38120, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/signature.py"", line 95>",
225,clausify,147,1,0,1.5958000000000002e-05,7.916e-06,"<code object clausify at 0x10ad68030, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/fofspec.py"", line 147>","[_lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1b690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 49>, callcount=1, reccallcount=0, totaltime=8.042e-06, inlinetime=8.042e-06)]"
226,saturate,201,1,0,0.0246835,1.9501000000000002e-05,"<code object saturate at 0x10ad74570, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 201>","[_lsprof.profiler_subentry(code=<code object __len__ at 0x10aae3d30, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 61>, callcount=18, reccallcount=0, totaltime=1.9834e-05, inlinetime=1.8244e-05), _lsprof.profiler_subentry(code=<code object processClause at 0x155907e00, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 143>, callcount=17, reccallcount=0, totaltime=0.0041748340000000005, inlinetime=0.00011024900000000001), _lsprof.profiler_subentry(code=<code object addClause at 0x10acde450, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 67>, callcount=1, reccallcount=0, totaltime=8.33e-07, inlinetime=6.240000000000001e-07), _lsprof.profiler_subentry(code=<code object addEval at 0x10ace18b0, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clauses.py"", line 213>, callcount=1, reccallcount=0, totaltime=2.5000000000000004e-07, inlinetime=2.5000000000000004e-07)]"
273,__init__,121,1,0,0.000254,6.9570000000000005e-06,"<code object __init__ at 0x1560d3260, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/saturation.py"", line 121>","[_lsprof.profiler_subentry(code='<built-in method builtins.len>', callcount=1, reccallcount=0, totaltime=2.333e-06, inlinetime=1.6250000000000001e-06), _lsprof.profiler_subentry(code=<code object addClause at 0x10aac7210, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 163>, callcount=12, reccallcount=0, totaltime=0.000244168, inlinetime=2.3916000000000003e-05), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1ba50, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 155>, callcount=1, reccallcount=0, totaltime=2.5000000000000004e-07, inlinetime=2.5000000000000004e-07), _lsprof.profiler_subentry(code=<code object __init__ at 0x10ab1b690, file ""/Users/jannisgehring/VSCode/coursework-pyres/PyRes/clausesets.py"", line 49>, callcount=1, reccallcount=0, totaltime=2.92e-07, inlinetime=2.92e-07)]"
